 965 15 20 19 0 1 0 0 0 0 0 0 0 0
 966 16 20 16 1 1 1 1 1 0 0 1 0 0
 967 17 20 19 1 1 1 1 1 0 0 0 0 0
 968 18 20 17 0 1 1 0 1 0 0 0 0 0
 969 19 20 15 0 1 1 0 1 0 1 0 0 0
 970 20 20 17 1 0 0 0 0 1 1 0 0 0
 971 21 20 19 1 1 1 1 0 0 1 1 0 0
 972 22 20 18 1 1 1 0 0 0 0 0 0 0
 973 23 20 16 1 1 1 1 1 1 0 0 0 0
 974 24 20 17 1 1 1 0 1 0 0 0 0 0
 975 25 20 17 1 0 1 0 0 0 0 0 0 0
 976 26 20 16 1 0 0 0 0 1 0 0 0 0
 977 27 20 17 1 1 1 1 1 0 1 0 1 0
 978 28 20 15 1 1 0 1 1 0 0 0 0 1
 979 29 20 16 1 1 1 0 1 0 0 0 0 1
 980 30 20 17 1 1 1 0 0 1 0 0 0 0
 981 31 20 17 1 1 0 1 0 1 1 0 0 0
 982 32 20 17 1 1 1 0 0 0 0 0 0 0
 983 33 20 16 1 1 1 0 0 1 0 1 0 0
 984 34 20 17 1 1 0 1 1 0 0 0 0 1
 985 35 20 17 1 1 1 1 0 1 1 1 0 0
 986 36 20 16 1 0 1 1 0 0 0 0 0 0
 987 37 20 17 1 1 0 1 1 0 0 1 0 1
 988 38 20 17 1 1 0 1 1 0 0 1 1 0
 989 39 20 17 1 1 1 1 1 0 0 0 0 0
 990 40 20 15 0 1 1 1 0 0 0 0 0 0
 991 41 20 16 1 1 1 1 1 0 0 1 0 0
 992 42 20 17 1 0 1 1 0 0 0 0 0 0
 993 43 20 17 1 1 0 1 0 0 1 0 0 0
 994 44 20 17 1 0 1 0 0 1 0 1 0 0
 995 45 20 16 1 0 1 1 0 0 0 0 0 0
 996 46 20 17 1 1 1 0 1 0 1 0 1 0
 997 47 20 15 1 1 0 1 0 1 0 1 1 0
 998 48 20 18 1 1 0 0 1 0 0 0 0 0
 999 49 20 17 1 1 1 1 1 1 0 0 0 0
1000 50 20 16 1 1 0 0 0 0 1 0 0 0
