row school normexam schavg standLRT sex student id
866 1461 19 -1.335315 0.3846302 -0.042152 M 5 19.5
867 1462 19 1.4395322 0.3846302 0.2058022 F 78 19.78
868 1463 19 -0.062088 0.3846302 0.2884532 M 82 19.82
869 1464 19 1.3101422 0.3846302 1.1976192 M 84 19.84
870 1465 19 -0.776109 0.3846302 0.6190592 M 81 19.81
871 1466 19 -0.699505 0.3846302 0.1231502 M 79 19.79
872 1467 19 1.9771072 0.3846302 0.8670142 F 85 19.85
873 1468 19 0.7472282 0.3846302 -0.042152 F 87 19.87
874 1469 19 -0.062088 0.3846302 0.2058022 M 57 19.57
875 1470 19 -0.623051 0.3846302 -0.786016 M 39 19.39
876 1471 19 0.9675862 0.3846302 1.1149682 M 43 19.43
877 1472 19 -0.623051 0.3846302 0.7843622 F 44 19.44
878 1473 19 -0.776109 0.3846302 0.2058022 F 35 19.35
879 1474 19 -0.197611 0.3846302 -0.124804 F 34 19.34
880 1475 19 0.4026692 0.3846302 -0.042152 M 38 19.38
881 1476 19 -0.129085 0.3846302 0.1231502 M 36 19.36
882 1477 19 0.4781942 0.3846302 1.0323172 M 37 19.37
883 1478 19 -0.197611 0.3846302 -0.45541 M 33 19.33
884 1479 19 0.0043222 0.3846302 1.1149682 F 54 19.54
885 1480 19 0.2613242 0.3846302 0.5364082 F 52 19.52
886 1481 19 0.5443412 0.3846302 0.9496652 M 55 19.55
887 1482 19 0.4026692 0.3846302 0.6190592 M 46 19.46
888 1483 19 1.1094382 0.3846302 0.2058022 M 51 19.51
889 1484 19 1.3101422 0.3846302 1.1976192 F 6 19.6
890 1485 19 0.6787592 0.3846302 -0.124804 M 18 19.18
891 1486 19 0.7472282 0.3846302 1.0323172 M 15 19.15
892 1487 19 -0.699505 0.3846302 -0.372758 M 21 19.21
893 1488 19 -0.776109 0.3846302 -1.199273 M 19 19.19
894 1489 19 1.5792202 0.3846302 0.7017112 F 20 19.20
895 1490 19 -1.219486 0.3846302 -0.868667 M 9 19.9
896 1491 19 -0.623051 0.3846302 1.1149682 F 7 19.7
897 1492 19 1.7348992 0.3846302 0.8670142 F 13 19.13
898 1493 19 0.0735362 0.3846302 0.8670142 F 12 19.12
899 1494 19 0.4026692 0.3846302 -0.207455 F 11 19.11
900 1495 19 0.5443412 0.3846302 1.1149682 M 31 19.31
901 1496 19 -1.526653 0.3846302 0.2884532 F 23 19.23
902 1497 19 1.6618062 0.3846302 1.3629222 M 30 19.30
903 1498 19 0.2613242 0.3846302 0.2884532 F 28 19.28
904 1499 19 -0.699505 0.3846302 -0.372758 M 29 19.29
905 1500 20 -0.939378 0.4410412 0.2884532 M 28 20.28
906 1501 20 0.8965662 0.4410412 2.4373912 M 51 20.51
907 1502 20 0.1941492 0.4410412 0.7017112 M 52 20.52
908 1503 20 0.2613242 0.4410412 -0.951318 F 45 20.45
909 1504 20 -0.265159 0.4410412 -0.124804 M 44 20.44
910 1505 20 1.2405332 0.4410412 -0.042152 F 57 20.57
911 1506 20 -0.623051 0.4410412 -0.042152 F 53 20.53
912 1507 20 1.8138272 0.4410412 0.9496652 F 55 20.55
913 1508 20 0.0735362 0.4410412 -0.868667 M 54 20.54
914 1509 20 0.4781942 0.4410412 -1.03397 M 58 20.58
915 1510 20 1.3747412 0.4410412 0.0404992 M 34 20.34
916 1511 20 -2.291731 0.4410412 -1.364576 M 35 20.35
917 1512 20 -0.062088 0.4410412 0.0404992 F 30 20.30
918 1513 20 1.3101422 0.4410412 1.1149682 M 29 20.29
919 1514 20 -0.419801 0.4410412 -0.538061 F 43 20.43
920 1515 20 0.0735362 0.4410412 -0.951318 F 42 20.42
921 1516 20 0.5443412 0.4410412 -0.620713 M 38 20.38
922 1517 20 1.3101422 0.4410412 1.5282252 F 40 20.40
923 1518 20 -0.129085 0.4410412 0.7017112 F 39 20.39
924 1519 20 -0.197611 0.4410412 -0.620713 F 1 20.1
925 1520 20 1.1094382 0.4410412 0.5364082 M 22 20.22
926 1521 20 1.0396082 0.4410412 1.9414832 M 18 20.18
927 1522 20 -0.265159 0.4410412 -0.042152 M 24 20.24
928 1523 20 -0.338842 0.4410412 0.7017112 F 26 20.26
929 1524 20 0.1340672 0.4410412 0.2884532 M 27 20.27
930 1525 20 1.6618062 0.4410412 2.3547402 M 8 20.8
931 1526 20 1.6618062 0.4410412 1.6108772 F 16 20.16
932 1527 20 1.2405332 0.4410412 1.4455742 F 10 20.10
933 1528 20 0.6787592 0.4410412 0.0404992 F 15 20.15
934 1529 20 1.2405332 0.4410412 1.6108772 F 60 20.60
935 1530 20 1.5792202 0.4410412 2.3547402 F 65 20.65
936 1531 20 0.1941492 0.4410412 0.7843622 M 69 20.69
937 1532 20 0.6107292 0.4410412 0.5364082 M 64 20.64
938 1533 20 1.2405332 0.4410412 0.6190592 M 63 20.63
939 1534 20 0.8965662 0.4410412 0.8670142 M 77 20.77
940 1535 20 1.0396082 0.4410412 1.6108772 M 76 20.76
941 1536 20 -0.197611 0.4410412 0.0404992 F 70 20.70
942 1537 20 0.9675862 0.4410412 -0.951318 M 74 20.74
943 1538 20 0.3280722 0.4410412 0.2058022 F 72 20.72
944 1612 22 -0.265159 -0.062356 -0.868667 F 30 22.30
945 1613 22 1.7348992 -0.062356 3.0159522 M 37 22.37
946 1614 22 -1.526653 -0.062356 0.2884532 F 39 22.39
947 1615 22 0.8965662 -0.062356 1.4455742 M 32 22.32
948 1616 22 -0.129085 -0.062356 1.7761802 F 34 22.34
949 1617 22 -0.419801 -0.062356 0.5364082 F 40 22.40
950 1618 22 0.4026692 -0.062356 -0.124804 F 21 22.21
951 1619 22 0.2613242 -0.062356 1.2802712 M 22 22.22
952 1620 22 0.3280722 -0.062356 -0.620713 M 20 22.20
953 1621 22 0.3280722 -0.062356 1.2802712 F 28 22.28
954 1622 22 -0.265159 -0.062356 -0.372758 F 23 22.23
955 1623 22 -1.118624 -0.062356 -0.290107 F 24 22.24
956 1624 22 -0.623051 -0.062356 0.4537562 F 19 22.19
957 1625 22 -1.335315 -0.062356 0.4537562 M 62 22.62
958 1626 22 -0.338842 -0.062356 -0.703364 M 59 22.59
959 1627 22 -0.776109 -0.062356 0.2884532 M 58 22.58
960 1628 22 0.8219882 -0.062356 0.9496652 M 67 22.67
961 1629 22 -0.492781 -0.062356 0.2058022 M 64 22.64
962 1630 22 -1.118624 -0.062356 -1.199273 M 66 22.66
963 1631 22 0.9675862 -0.062356 1.3629222 F 41 22.41
964 1632 22 0.6107292 -0.062356 0.2884532 F 46 22.46
965 1633 22 -1.526653 -0.062356 -2.273742 M 43 22.43
966 1634 22 -0.555112 -0.062356 -2.025787 M 53 22.53
967 1635 22 -0.492781 -0.062356 -0.042152 F 48 22.48
968 1636 22 -0.062088 -0.062356 0.2058022 M 49 22.49
969 1637 22 0.5443412 -0.062356 0.4537562 M 6 22.6
970 1638 22 -1.335315 -0.062356 -1.116621 M 4 22.4
971 1639 22 0.5443412 -0.062356 -0.207455 M 7 22.7
972 1640 22 0.6107292 -0.062356 -0.290107 M 2 22.2
973 1641 22 0.0043222 -0.062356 0.1231502 F 1 22.1
974 1642 22 -0.129085 -0.062356 -0.124804 F 18 22.18
975 1643 22 -0.062088 -0.062356 -0.538061 F 12 22.12
976 1644 22 0.1941492 -0.062356 0.6190592 M 13 22.13
977 1645 22 -0.419801 -0.062356 -0.538061 F 11 22.11
978 1646 22 -0.555112 -0.062356 0.3711052 M 17 22.17
979 1647 22 0.1941492 -0.062356 0.7843622 F 15 22.15
980 1648 22 0.4026692 -0.062356 -1.364576 M 16 22.16
981 1649 22 -1.836687 -0.062356 -1.860484 M 10 22.10
982 1650 22 -0.492781 -0.062356 1.2802712 M 137 22.137
983 1651 22 -2.291731 -0.062356 -0.786016 F 135 22.135
984 1652 22 -1.118624 -0.062356 -0.868667 F 134 22.134
985 1653 22 -0.776109 -0.062356 0.2058022 M 144 22.144
986 1654 22 -0.492781 -0.062356 -0.538061 M 140 22.140
987 1655 22 -0.939378 -0.062356 0.7017112 F 143 22.143
988 1656 22 -0.85267 -0.062356 -1.364576 M 141 22.141
989 1657 22 -0.623051 -0.062356 0.0404992 M 123 22.123
990 1658 22 1.4395322 -0.062356 0.8670142 F 124 22.124
991 1659 22 -0.939378 -0.062356 -0.703364 F 122 22.122
992 1660 22 -0.85267 -0.062356 -0.620713 F 133 22.133
993 1661 22 -0.85267 -0.062356 1.6108772 M 131 22.131
994 1662 22 -0.623051 -0.062356 0.0404992 F 127 22.127
995 1663 22 -1.836687 -0.062356 -0.538061 F 129 22.129
996 1664 22 -0.197611 -0.062356 1.6108772 F 121 22.121
997 1665 22 -0.776109 -0.062356 0.6190592 F 169 22.169
998 1666 22 -1.438662 -0.062356 -0.372758 M 170 22.170
999 1667 22 -0.197611 -0.062356 2.1067862 M 171 22.171
1000 1668 22 1.2405332 -0.062356 0.8670142 F 148 22.148
1001 1669 22 -1.962075 -0.062356 -1.03397 M 154 22.154
1002 1670 22 -0.939378 -0.062356 -0.786016 M 155 22.155
1003 1671 22 -0.939378 -0.062356 -0.45541 M 153 22.153
1004 1672 22 -0.419801 -0.062356 0.0404992 F 165 22.165
1005 1673 22 -0.939378 -0.062356 -2.273742 M 164 22.164
1006 1674 22 -1.526653 -0.062356 -1.529879 M 159 22.159
1007 1675 22 -1.526653 -0.062356 -0.703364 F 161 22.161
1008 1676 22 0.6107292 -0.062356 0.8670142 M 160 22.160
1009 1677 22 -2.291731 -0.062356 -1.116621 M 69 22.69
1010 1678 22 0.3280722 -0.062356 0.7017112 F 82 22.82
1011 1679 22 0.1941492 -0.062356 -0.042152 F 81 22.81
1012 1680 22 -0.338842 -0.062356 -1.695182 F 80 22.80
1013 1681 22 -1.962075 -0.062356 -1.447227 M 89 22.89
1014 1682 22 -0.699505 -0.062356 -0.703364 M 85 22.85
1015 1683 22 -2.510121 -0.062356 -0.868667 M 87 22.87
1016 1684 22 -1.219486 -0.062356 0.2058022 M 86 22.86
1017 1685 22 -0.419801 -0.062356 -0.207455 F 90 22.90
1018 1686 22 -0.419801 -0.062356 -1.03397 M 71 22.71
1019 1687 22 0.9675862 -0.062356 1.7761802 M 70 22.70
1020 1688 22 -0.129085 -0.062356 0.4537562 F 76 22.76
1021 1689 22 -0.338842 -0.062356 0.1231502 M 120 22.120
1022 1690 22 0.1941492 -0.062356 0.8670142 M 109 22.109
1023 1691 22 -0.85267 -0.062356 -0.951318 F 108 22.108
1024 1692 22 -2.291731 -0.062356 -1.281924 M 105 22.105
1025 1693 22 -0.419801 -0.062356 -0.290107 F 119 22.119
1026 1694 22 -2.291731 -0.062356 -1.860484 M 114 22.114
1027 1695 22 -1.219486 -0.062356 -0.868667 M 115 22.115
1028 1696 22 0.1340672 -0.062356 -0.207455 F 91 22.91
1029 1697 22 0.0735362 -0.062356 0.0404992 F 97 22.97
1030 1698 22 0.0735362 -0.062356 1.8588312 M 93 22.93
1031 1699 22 -1.335315 -0.062356 -0.042152 F 92 22.92
1032 1700 22 -1.335315 -0.062356 -0.372758 F 104 22.104
1033 1701 22 0.0735362 -0.062356 1.4455742 F 103 22.103
1034 1702 23 0.3280722 -0.254685 -0.207455 F 50 23.50
1035 1703 23 -2.291731 -0.254685 -0.703364 M 29 23.29
1036 1704 23 -0.85267 -0.254685 0.3711052 M 31 23.31
1037 1705 23 -0.555112 -0.254685 1.6935282 M 37 23.37
1038 1706 23 -1.029067 -0.254685 -1.281924 F 32 23.32
1039 1707 23 0.7472282 -0.254685 -1.777833 M 34 23.34
1040 1708 23 -0.338842 -0.254685 1.1149682 M 33 23.33
1041 1709 23 -1.723882 -0.254685 -1.116621 F 22 23.22
1042 1710 23 0.5443412 -0.254685 0.1231502 F 64 23.64
1043 1711 23 -0.555112 -0.254685 0.4537562 M 63 23.63
1044 1712 23 0.7472282 -0.254685 -0.207455 F 71 23.71
1045 1713 23 -0.776109 -0.254685 0.5364082 F 78 23.78
1046 1714 23 0.6107292 -0.254685 0.9496652 F 73 23.73
1047 1715 23 -2.108644 -0.254685 -1.116621 F 54 23.54
1048 1716 23 -2.75266 -0.254685 -2.356393 F 53 23.53
1049 1717 23 0.7472282 -0.254685 1.4455742 M 61 23.61
1050 1718 23 -0.776109 -0.254685 0.0404992 F 60 23.60
1051 1719 23 -1.029067 -0.254685 -0.290107 F 57 23.57
1052 1720 23 -1.029067 -0.254685 -1.61253 M 59 23.59
1053 1721 23 -0.062088 -0.254685 0.2884532 F 58 23.58
1054 1722 23 -0.338842 -0.254685 0.7843622 F 15 23.15
1055 1723 23 -2.291731 -0.254685 0.0404992 F 16 23.16
1056 1724 23 -0.939378 -0.254685 0.6190592 F 13 23.13
1057 1725 23 -0.338842 -0.254685 -0.703364 F 19 23.19
1058 1726 23 -2.510121 -0.254685 -1.61253 M 17 23.17
1059 1727 23 0.8219882 -0.254685 -1.03397 M 18 23.18
1060 1728 23 -1.962075 -0.254685 0.2058022 F 11 23.11
1061 1729 23 -0.939378 -0.254685 -1.777833 F 1 23.1
1062 1840 26 -0.623051 -0.654875 -2.108439 M 41 26.41
1063 1841 26 0.1941492 -0.654875 0.1231502 M 42 26.42
1064 1842 26 1.0396082 -0.654875 -1.116621 M 32 26.32
1065 1843 26 -0.129085 -0.654875 -1.199273 F 31 26.31
1066 1844 26 0.0735362 -0.654875 0.1231502 F 35 26.35
1067 1845 26 0.4026692 -0.654875 -0.703364 F 34 26.34
1068 1846 26 0.1941492 -0.654875 0.2058022 M 57 26.57
1069 1847 26 -0.939378 -0.654875 -0.786016 M 55 26.55
1070 1848 26 -0.197611 -0.654875 0.4537562 M 53 26.53
1071 1849 26 0.7472282 -0.654875 -0.786016 M 58 26.58
1072 1850 26 -0.939378 -0.654875 -0.703364 M 61 26.61
1073 1851 26 -2.108644 -0.654875 -1.695182 M 44 26.44
1074 1852 26 -0.699505 -0.654875 -1.281924 F 46 26.46
1075 1853 26 -1.219486 -0.654875 -1.116621 M 45 26.45
1076 1854 26 0.4026692 -0.654875 0.6190592 M 51 26.51
1077 1855 26 0.6787592 -0.654875 0.0404992 M 2 26.2
1078 1856 26 -0.492781 -0.654875 -0.620713 F 14 26.14
1079 1857 26 -0.492781 -0.654875 -1.447227 F 12 26.12
1080 1858 26 1.0396082 -0.654875 0.0404992 F 11 26.11
1081 1859 26 0.1340672 -0.654875 -0.620713 F 15 26.15
1082 1860 26 0.0735362 -0.654875 -0.703364 F 5 26.5
1083 1861 26 -1.438662 -0.654875 -2.686999 M 4 26.4
1084 1862 26 0.1340672 -0.654875 -1.116621 M 9 26.9
1085 1863 26 -0.623051 -0.654875 0.2058022 M 8 26.8
1086 1864 26 1.1758492 -0.654875 0.5364082 F 29 26.29
1087 1865 26 -0.699505 -0.654875 -0.124804 M 26 26.26
1088 1866 26 1.1758492 -0.654875 0.9496652 F 24 26.24
1089 1867 26 -1.526653 -0.654875 0.9496652 F 28 26.28
1090 1868 26 0.1941492 -0.654875 0.1231502 M 18 26.18
1091 1869 26 0.8219882 -0.654875 0.4537562 M 19 26.19
1092 1870 26 -1.219486 -0.654875 0.2884532 M 21 26.21
1093 1871 26 -0.419801 -0.654875 -0.951318 F 22 26.22
1094 1872 26 -1.219486 -0.654875 -0.868667 M 62 26.62
1095 1873 26 -1.219486 -0.654875 -0.620713 F 148 26.148
1096 1874 26 -0.419801 -0.654875 -1.777833 M 150 26.150
1097 1875 26 -0.419801 -0.654875 -0.372758 M 149 26.149
1098 1876 26 -1.219486 -0.654875 -0.538061 F 147 26.147
1099 1877 26 0.6107292 -0.654875 0.5364082 M 96 26.96
1100 1878 26 -0.197611 -0.654875 -1.529879 F 95 26.95
1101 1879 26 -0.419801 -0.654875 -1.695182 M 97 26.97
1102 1880 26 -0.492781 -0.654875 0.0404992 F 90 26.90
1103 1881 26 -1.029067 -0.654875 -1.777833 M 93 26.93
1104 1882 26 -1.219486 -0.654875 -0.620713 M 92 26.92
1105 1883 26 -0.265159 -0.654875 0.2058022 M 107 26.107
1106 1884 26 -0.492781 -0.654875 -1.199273 F 106 26.106
1107 1885 26 -1.335315 -0.654875 -1.943136 M 108 26.108
1108 1886 26 -0.85267 -0.654875 -1.116621 M 101 26.101
1109 1887 26 0.1340672 -0.654875 0.4537562 F 102 26.102
1110 1888 26 -0.492781 -0.654875 -2.521696 F 110 26.110
1111 1889 26 -1.62373 -0.654875 -2.19109 F 73 26.73
1112 1890 26 0.0043222 -0.654875 -0.951318 M 72 26.72
1113 1891 26 -0.419801 -0.654875 -0.042152 F 76 26.76
1114 1892 26 0.4781942 -0.654875 1.5282252 M 69 26.69
1115 1893 26 -0.419801 -0.654875 -0.951318 M 67 26.67
1116 1894 26 0.7472282 -0.654875 -0.207455 M 87 26.87
1117 1895 26 0.1941492 -0.654875 -0.124804 F 85 26.85
1118 1896 26 -1.962075 -0.654875 -2.439045 F 83 26.83
1119 1897 26 -0.555112 -0.654875 -0.290107 M 78 26.78
1120 1898 26 0.4781942 -0.654875 -0.124804 F 79 26.79
1121 1899 26 -0.338842 -0.654875 -0.951318 F 81 26.81
1122 1900 26 0.4026692 -0.654875 0.7017112 F 80 26.80
1123 1901 26 -1.526653 -0.654875 -0.703364 F 128 26.128
1124 1902 26 1.5792202 -0.654875 0.9496652 F 130 26.130
1125 1903 26 -0.492781 -0.654875 -1.695182 M 131 26.131
1126 1904 26 -1.029067 -0.654875 -1.61253 M 124 26.124
1127 1905 26 0.4026692 -0.654875 -0.124804 M 127 26.127
1128 1906 26 0.6787592 -0.654875 -0.207455 F 126 26.126
1129 1907 26 -2.75266 -0.654875 -0.951318 M 122 26.122
1130 1908 26 -0.776109 -0.654875 -0.620713 M 144 26.144
1131 1909 26 -1.335315 -0.654875 -1.860484 M 138 26.138
1132 1910 26 -2.108644 -0.654875 -2.76965 M 136 26.136
1133 1911 26 -0.197611 -0.654875 -0.124804 M 120 26.120
1134 1912 26 -0.776109 -0.654875 -0.703364 M 119 26.119
1135 1913 26 -0.776109 -0.654875 -0.951318 F 115 26.115
1136 1914 26 -1.438662 -0.654875 -1.695182 M 118 26.118
1137 1954 28 -1.029067 -0.353908 0.3711052 M 2 28.2
1138 1955 28 -0.939378 -0.353908 0.8670142 F 4 28.4
1139 1956 28 0.1941492 -0.353908 -0.703364 M 3 28.3
1140 1957 28 -0.85267 -0.353908 -0.124804 F 8 28.8
1141 1958 28 -0.419801 -0.353908 0.1231502 M 9 28.9
1142 1959 28 -1.029067 -0.353908 -1.61253 F 1 28.1
1143 1960 28 -0.623051 -0.353908 -0.124804 F 10 28.10
1144 1961 28 0.0043222 -0.353908 0.7843622 M 69 28.69
1145 1962 28 -1.836687 -0.353908 -2.025787 M 71 28.71
1146 1963 28 -1.219486 -0.353908 -0.45541 M 66 28.66
1147 1964 28 -0.419801 -0.353908 1.6108772 F 65 28.65
1148 1965 28 -1.335315 -0.353908 -0.620713 M 76 28.76
1149 1966 28 -0.623051 -0.353908 -0.124804 M 72 28.72
1150 1967 28 -0.776109 -0.353908 -0.868667 M 73 28.73
1151 1968 28 -1.438662 -0.353908 -0.868667 M 77 28.77
1152 1969 28 -1.118624 -0.353908 0.2058022 M 57 28.57
1153 1970 28 -1.118624 -0.353908 0.3711052 F 56 28.56
1154 1971 28 -0.555112 -0.353908 -0.290107 M 54 28.54
1155 1972 28 -1.335315 -0.353908 0.2884532 M 64 28.64
1156 1973 28 -0.062088 -0.353908 -0.207455 F 63 28.63
1157 1974 28 0.0735362 -0.353908 0.7843622 F 61 28.61
1158 1975 28 -0.419801 -0.353908 0.1231502 M 60 28.60
1159 1976 28 -1.526653 -0.353908 -1.116621 M 89 28.89
1160 1977 28 -1.526653 -0.353908 -0.868667 M 100 28.100
1161 1978 28 -1.962075 -0.353908 0.1231502 M 99 28.99
1162 1979 28 -1.335315 -0.353908 -0.290107 F 98 28.98
1163 1980 28 0.0735362 -0.353908 0.4537562 F 83 28.83
1164 1981 28 -0.338842 -0.353908 -1.364576 M 80 28.80
1165 1982 28 -1.335315 -0.353908 -1.364576 F 88 28.88
1166 1983 28 -0.265159 -0.353908 0.7843622 F 87 28.87
1167 1984 28 -1.526653 -0.353908 0.5364082 F 86 28.86
1168 1985 28 -1.62373 -0.353908 0.3711052 M 85 28.85
1169 1986 28 -1.118624 -0.353908 -1.199273 F 104 28.104
1170 1987 28 -0.338842 -0.353908 0.6190592 M 23 28.23
1171 1988 28 -1.219486 -0.353908 -1.116621 M 24 28.24
1172 1989 28 -1.335315 -0.353908 -0.868667 M 22 28.22
1173 1990 28 -1.62373 -0.353908 -1.695182 M 21 28.21
1174 1991 28 -1.335315 -0.353908 0.3711052 M 29 28.29
1175 1992 28 -0.85267 -0.353908 -0.207455 F 25 28.25
1176 1993 28 -0.265159 -0.353908 0.2884532 F 27 28.27
1177 1994 28 -0.419801 -0.353908 -0.45541 F 30 28.30
1178 1995 28 -0.776109 -0.353908 -0.703364 F 13 28.13
1179 1996 28 -1.526653 -0.353908 -2.19109 F 14 28.14
1180 1997 28 0.0043222 -0.353908 -0.042152 F 11 28.11
1181 1998 28 -0.129085 -0.353908 1.2802712 F 15 28.15
1182 1999 28 -2.510121 -0.353908 -2.934953 M 17 28.17
1183 2000 28 -0.555112 -0.353908 0.3711052 F 16 28.16
1184 2001 28 -0.623051 -0.353908 -1.529879 M 45 28.45
1185 2002 28 0.4781942 -0.353908 -1.61253 M 47 28.47
1186 2003 28 -0.939378 -0.353908 -0.372758 F 48 28.48
1187 2004 28 -1.219486 -0.353908 0.0404992 F 36 28.36
1188 2005 28 -1.029067 -0.353908 0.2884532 F 33 28.33
1189 2006 28 0.0735362 -0.353908 -0.620713 M 32 28.32
1190 2007 28 -1.029067 -0.353908 -0.703364 M 41 28.41
1191 2008 28 -1.62373 -0.353908 -0.868667 M 37 28.37
1192 2009 28 -0.555112 -0.353908 -0.290107 F 109 28.109
1193 2010 28 -1.029067 -0.353908 -0.786016 M 106 28.106
1194 2181 32 -0.939378 -0.650231 -1.695182 F 38 32.38
1195 2182 32 -0.338842 -0.650231 -1.860484 F 35 32.35
1196 2183 32 -0.555112 -0.650231 -0.207455 M 45 32.45
1197 2184 32 -0.85267 -0.650231 -0.703364 M 42 32.42
1198 2185 32 0.1941492 -0.650231 1.1149682 F 39 32.39
1199 2186 32 -1.438662 -0.650231 -2.604348 M 40 32.40
1200 2187 32 -1.118624 -0.650231 -2.934953 M 32 32.32
1201 2188 32 0.0043222 -0.650231 0.5364082 M 63 32.63
1202 2189 32 -0.419801 -0.650231 -0.207455 M 65 32.65
1203 2190 32 1.0396082 -0.650231 1.0323172 M 66 32.66
1204 2191 32 1.0396082 -0.650231 0.4537562 F 53 32.53
1205 2192 32 0.4026692 -0.650231 0.3711052 M 51 32.51
1206 2193 32 -0.265159 -0.650231 -1.281924 M 58 32.58
1207 2194 32 -1.62373 -0.650231 -1.777833 M 55 32.55
1208 2195 32 -1.438662 -0.650231 -1.777833 M 1 32.1
1209 2196 32 1.2405332 -0.650231 0.5364082 M 4 32.4
1210 2197 32 0.1340672 -0.650231 -1.116621 M 31 32.31
1211 2198 32 -3.059543 -0.650231 -2.604348 M 25 32.25
1212 2199 32 0.5443412 -0.650231 -0.620713 F 21 32.21
1213 2200 32 0.3280722 -0.650231 -0.538061 M 26 32.26
1214 2201 32 -1.836687 -0.650231 -0.538061 M 30 32.30
1215 2202 32 1.5061852 -0.650231 1.6935282 F 6 32.6
1216 2203 32 -0.338842 -0.650231 -0.951318 M 12 32.12
1217 2204 32 -1.836687 -0.650231 -1.695182 M 10 32.10
1218 2205 32 -1.029067 -0.650231 0.0404992 F 14 32.14
1219 2206 32 -0.129085 -0.650231 0.2058022 F 15 32.15
1220 2207 32 -1.962075 -0.650231 -0.538061 M 127 32.127
1221 2208 32 0.1941492 -0.650231 0.4537562 M 125 32.125
1222 2209 32 0.6787592 -0.650231 -0.124804 F 131 32.131
1223 2210 32 -0.623051 -0.650231 -1.364576 M 128 32.128
1224 2211 32 -0.338842 -0.650231 0.0404992 F 124 32.124
1225 2212 32 0.2613242 -0.650231 0.5364082 M 89 32.89
1226 2213 32 -0.623051 -0.650231 -0.124804 F 100 32.100
1227 2214 32 0.0043222 -0.650231 -1.03397 M 80 32.80
1228 2215 32 -0.265159 -0.650231 -1.529879 M 81 32.81
1229 2216 32 -0.939378 -0.650231 -1.860484 M 123 32.123
1230 2217 32 -0.129085 -0.650231 -1.199273 M 115 32.115
1231 2218 32 0.9675862 -0.650231 1.0323172 F 122 32.122
1232 2219 32 0.7472282 -0.650231 -0.538061 F 103 32.103
1233 2220 32 -1.62373 -0.650231 -1.61253 F 104 32.104
1234 2221 32 0.6787592 -0.650231 -0.042152 M 113 32.113
1235 2222 32 -1.836687 -0.650231 -2.273742 F 106 32.106
1236 2223 33 0.1340672 0.0759212 0.9496652 M 3 33.3
1237 2224 33 0.5443412 0.0759212 1.1149682 M 69 33.69
1238 2225 33 0.4781942 0.0759212 0.0404992 M 68 33.68
1239 2226 33 0.0735362 0.0759212 0.0404992 M 67 33.67
1240 2227 33 -1.335315 0.0759212 -0.124804 M 75 33.75
1241 2228 33 -1.335315 0.0759212 -1.61253 M 73 33.73
1242 2229 33 -0.555112 0.0759212 -1.281924 M 56 33.56
1243 2230 33 -0.338842 0.0759212 -0.951318 M 57 33.57
1244 2231 33 0.0043222 0.0759212 0.0404992 F 54 33.54
1245 2232 33 0.7472282 0.0759212 1.3629222 M 65 33.65
1246 2233 33 0.2613242 0.0759212 -1.199273 F 64 33.64
1247 2234 33 0.8965662 0.0759212 0.5364082 M 60 33.60
1248 2235 33 0.3280722 0.0759212 0.2058022 M 52 33.52
1249 2236 33 -0.85267 0.0759212 -0.45541 F 102 33.102
1250 2237 33 -0.776109 0.0759212 -0.290107 M 99 33.99
1251 2238 33 0.0043222 0.0759212 -0.538061 M 111 33.111
1252 2239 33 0.4026692 0.0759212 1.1976192 M 107 33.107
1253 2240 33 0.7472282 0.0759212 1.3629222 M 110 33.110
1254 2241 33 0.0735362 0.0759212 0.6190592 F 78 33.78
1255 2242 33 -0.338842 0.0759212 -0.290107 F 84 33.84
1256 2243 33 0.8965662 0.0759212 1.1976192 M 81 33.81
1257 2244 33 1.0396082 0.0759212 2.1067862 F 86 33.86
1258 2245 33 -0.265159 0.0759212 0.7843622 M 88 33.88
1259 2246 33 1.0396082 0.0759212 -0.042152 F 4 33.4
1260 2247 33 0.6787592 0.0759212 0.0404992 F 17 33.17
1261 2248 33 -0.062088 0.0759212 -0.124804 F 18 33.18
1262 2249 33 -0.555112 0.0759212 -0.124804 M 14 33.14
1263 2250 33 -0.338842 0.0759212 -0.620713 F 21 33.21
1264 2251 33 0.4026692 0.0759212 0.5364082 F 20 33.20
1265 2252 33 -0.197611 0.0759212 -0.45541 M 22 33.22
1266 2253 33 0.1340672 0.0759212 0.7843622 F 7 33.7
1267 2254 33 -0.419801 0.0759212 0.0404992 F 13 33.13
1268 2255 33 -1.335315 0.0759212 -1.860484 F 10 33.10
1269 2256 33 -0.338842 0.0759212 -1.116621 F 8 33.8
1270 2257 33 0.6107292 0.0759212 0.2884532 F 9 33.9
1271 2258 33 0.4026692 0.0759212 0.3711052 M 49 33.49
1272 2259 33 -0.699505 0.0759212 -0.45541 M 42 33.42
1273 2260 33 -0.197611 0.0759212 0.0404992 F 41 33.41
1274 2261 33 -1.335315 0.0759212 -0.207455 M 40 33.40
1275 2262 33 -1.118624 0.0759212 -0.290107 F 47 33.47
1276 2263 33 0.4026692 0.0759212 0.9496652 F 44 33.44
1277 2264 33 1.9003352 0.0759212 0.2884532 M 45 33.45
1278 2265 33 -1.438662 0.0759212 -2.852302 M 23 33.23
1279 2266 33 1.1094382 0.0759212 0.0404992 M 29 33.29
1280 2267 33 -0.062088 0.0759212 1.6108772 M 26 33.26
