case_ID F2_1 C_2 F2_3 C_4 F2_5 C_6 F2_7 C_8 F2_9 C_10 F2_11 C_12 F2_13 C_14 F2_15 C_16 F2_17 C_18 F2_19 C_20
660 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
661 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 0
662 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
663 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0
664 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
665 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
666 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1
667 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0
668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
669 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
670 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
671 0 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0 0
672 0 1 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0
673 1 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0
674 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
675 1 0 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 1
676 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
677 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0
678 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0
679 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0
680 0 1 0 0 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0
681 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0
682 0 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 0 1
683 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 0
684 0 1 0 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0
685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
686 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
687 1 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0
688 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0
689 0 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 0 0 1
690 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0
691 0 1 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 0 0 1
692 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
693 0 0 0 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0
694 1 0 0 0 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1
695 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0
696 0 1 1 0 1 1 1 0 0 1 0 0 1 0 1 1 0 1 0 1
697 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
698 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0
699 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0
700 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0
701 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 0 0
702 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
703 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 0 1
704 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
705 0 0 0 0 0 1 1 0 1 1 1 0 1 0 0 1 0 0 0 0
706 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0 0 0
707 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0
708 0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1
709 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 0
710 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1
711 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1
712 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
713 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1
714 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
715 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0
716 0 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0 0 0
717 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1
718 0 0 0 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 1
719 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
720 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 0 0 1
721 0 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0
722 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0 0 1
723 0 0 0 1 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 1
724 0 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0
725 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
726 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
727 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1
728 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0
729 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
730 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
731 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0
732 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0
733 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0
734 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1
735 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1
736 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
737 1 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1
738 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 1 0 0 0 1
739 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1
740 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1
741 0 0 0 1 0 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0
742 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
743 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
744 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0
745 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1
746 0 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1
747 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 0 0 1
748 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0
749 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 0 1
750 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1
751 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
752 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1
753 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0
754 0 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 0 0 0 1
755 0 1 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1
756 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0
757 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0
758 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0
759 0 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0
760 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0
761 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
762 0 0 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1
763 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1
764 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1
765 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
766 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 1 0 0 0
767 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0
768 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1
769 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0
770 0 1 1 0 0 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0
771 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1
772 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 0
773 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0
774 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0
775 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
776 0 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 0 1 0 1
777 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0 0 1 0
778 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1
779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
780 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
781 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0
782 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
783 0 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 0 0
784 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1
785 0 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 0 0 0
786 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0
787 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
788 0 1 1 1 0 0 1 0 0 1 1 0 1 0 0 1 0 0 0 0
789 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
790 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
791 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
792 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0 1 1 0 0 0
793 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1
794 1 0 0 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0
795 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 1
796 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0
797 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0
798 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 0
799 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0 0
800 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1
801 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
802 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1
803 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0
804 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1
805 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
806 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0
807 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0
808 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0
809 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0
810 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1
811 0 1 0 0 0 1 1 0 1 1 1 1 0 0 1 1 0 0 0 1
812 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1
813 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1
814 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
815 0 1 1 1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1
816 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0
817 0 1 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 0 0 1
818 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
819 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1
820 0 1 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 1
821 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1
822 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0
823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
824 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 0
825 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
826 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1 1 0 1 0 1
827 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 1
828 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 0
829 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
830 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
831 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0
832 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 0 0
833 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 0 0
834 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 0 0 0 1
835 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
836 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0
837 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
838 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1
839 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
840 0 1 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0
841 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
842 1 0 0 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0
843 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1
844 0 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 0 0 1
845 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 0 0
846 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0
847 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 0 1
848 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0
849 0 0 0 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 1
850 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1
851 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
852 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
853 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0
854 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0
855 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0
856 0 1 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0
857 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
858 1 0 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0
859 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1
860 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0 1 0 0
861 0 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1
862 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
863 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 0 0 0
864 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
865 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1
866 0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 1
867 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 0 1
868 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1
869 0 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 0
870 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1
871 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0
872 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0
873 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1
874 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
875 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0
876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
877 0 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 0 1
878 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1
879 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1
880 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1
881 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0
882 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
883 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
884 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1
885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
886 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
887 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1
888 0 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0
889 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 0 0
890 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0 1
891 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
892 0 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0
893 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0
894 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0
895 0 0 1 1 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1
896 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1
897 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1 0 0 0 0
898 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0
899 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
900 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1
901 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0
902 0 0 1 1 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0
903 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1
904 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 0 0
905 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0
906 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
907 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
908 0 1 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1
909 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0
910 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0
911 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1
912 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1
913 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1
914 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1
915 0 1 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 0 0 0
916 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0 0 0
917 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
918 0 1 1 0 0 1 1 1 0 0 0 1 1 0 1 1 0 0 0 0
919 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
920 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
921 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
922 0 0 1 1 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0
923 1 0 0 1 0 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1
924 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0
925 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 0
926 0 1 0 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0
927 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
928 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1
929 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1
930 0 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1
931 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
932 1 0 0 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 0 1
933 1 1 0 1 0 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1
934 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0
935 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1
936 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0
937 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0
938 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
939 0 0 1 0 1 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0
940 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
941 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0
942 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 1 1 0 0 0
943 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0
944 1 1 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1
945 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0
946 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0
947 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
948 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0
949 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 0 0
950 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
951 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
952 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0
953 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1
954 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
955 0 1 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 1
956 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
957 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0
958 0 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0
959 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
960 0 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1
961 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
962 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0
963 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
964 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 0
965 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0
966 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0
967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
968 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1
969 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
970 0 0 0 0 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1
971 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0
972 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0
973 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
974 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0
975 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
976 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
977 0 0 0 1 1 1 1 1 0 0 1 0 1 0 0 1 1 0 0 0
978 0 1 0 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0
979 0 1 0 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1
980 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0
981 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0
982 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0
983 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
984 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
985 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0
986 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0
987 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 1 1 0 0 0
988 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0
989 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
990 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0
