case_ID F1_1 C_2 F1_3 C_4 F1_5 C_6 F1_7 C_8 F1_9 C_10 F1_11 C_12 F1_13 C_14 F1_15 C_16 F1_17 C_18 F1_19 C_20
660 0 0 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 0 1
661 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
662 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0
663 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1
664 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 0 1
665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
667 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 1
668 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 1 0 0 0 0
669 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1
670 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
671 0 1 0 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 0 0
672 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0
673 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 1
674 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0
675 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
676 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
677 1 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 0
678 1 0 1 1 0 1 1 0 1 1 1 0 0 0 1 1 1 0 0 1
679 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
680 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 0 1
681 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
682 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0
683 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1
684 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0
685 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
686 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
687 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1
688 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 0
689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
690 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1
691 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0
692 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
693 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1
694 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 0 0 0
695 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
696 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 0 0
697 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
698 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0
699 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
700 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
703 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
704 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 0
705 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0
706 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0
707 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1
708 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0
709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
710 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
711 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0
712 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
714 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
716 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
717 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0 0
718 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1
719 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0
720 0 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 0 0 1
721 0 1 0 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 0 1
722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
723 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
724 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 0
725 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0
726 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1 0 0 0 1
727 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1
728 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0
729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
730 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
731 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1
732 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 0 1
733 1 1 1 0 1 1 1 0 0 1 1 1 0 0 1 0 0 1 0 1
734 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0
735 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1
736 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
737 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 0 0
738 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
739 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0
740 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
741 0 0 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0
742 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
743 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
744 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
745 0 1 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0
746 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0
747 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0
748 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0
749 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
750 0 0 0 0 0 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0
751 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0
752 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0
753 0 0 0 0 0 1 0 1 0 1 1 1 1 0 0 1 0 0 0 1
754 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
755 1 0 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 1
756 0 0 0 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 0
757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
759 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0
760 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0
761 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0
762 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
763 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0
764 0 1 0 0 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 0
765 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
767 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
768 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0
769 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1
770 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1 1 1 0 0 0
771 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1
772 0 1 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
773 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
774 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1
775 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
776 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
777 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
778 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1
779 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1
780 0 0 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1
781 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
782 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
783 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0
784 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0
785 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1
786 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1
787 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0
788 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0
789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
790 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 0 0 0
791 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1
792 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
793 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
794 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1
795 0 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 0 0 0 0
796 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0
797 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0
798 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 1 0 0 0 0
799 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0
800 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0
801 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1
802 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0
803 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
804 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 0 0
805 0 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0
806 0 1 1 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1
807 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 0
808 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
809 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
810 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0
811 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
812 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
813 0 1 0 1 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0
814 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 0 1
815 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
816 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0
817 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
818 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0
819 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0
820 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1
821 1 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0
822 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0
823 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1
824 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 1
825 0 0 0 0 1 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0
826 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0
827 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
828 1 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 0 1
829 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0
830 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1
831 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1
832 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
833 1 0 0 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 0
834 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0
835 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 0 0
836 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
837 0 1 0 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
838 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0
839 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 0
840 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 1
841 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 0 1
842 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0
843 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0
844 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 0
845 0 1 1 0 0 1 1 0 1 0 1 0 0 0 1 1 0 0 0 1
846 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1
847 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
849 0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 0
850 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
851 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0
852 0 1 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 1
853 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 0 0
854 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
855 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0
856 0 1 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0
857 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
858 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1
859 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
860 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
861 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0
862 0 0 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0
863 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1
864 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1
865 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0
866 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0
867 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1
868 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1
869 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
870 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1
871 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
872 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1
873 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0
874 1 1 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0
875 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
876 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0 0 0
877 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 0 0 1
878 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
879 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1
880 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1
881 1 1 0 0 0 1 1 1 0 1 1 0 1 0 1 1 0 0 0 0
882 0 0 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0 0 1
883 1 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0 1
884 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0
885 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 0 0
886 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
887 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0
888 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
889 0 1 0 1 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0
890 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 0 0 0
891 0 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 0 0 0
892 0 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1
893 1 1 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 0 0
894 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 1
895 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 0 0 1
896 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
897 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0
898 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1
899 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0
900 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0
901 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
902 0 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 0 0
903 1 1 1 0 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 1
904 0 0 0 0 0 1 0 0 1 1 1 0 1 0 1 1 0 0 0 0
905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
906 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0
907 0 1 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0 0 0 0
908 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
909 1 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 0 1
910 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1
911 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0
912 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
913 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
914 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
915 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
916 0 1 0 1 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0
917 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 1 0 0 0 0
918 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
920 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0
921 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0
922 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0
923 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0
924 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 1 0 0 0 0
925 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0
926 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
927 0 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 0 0
928 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
929 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
930 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1
931 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1
932 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0
933 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0
934 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 0
935 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
936 0 1 0 1 0 1 1 0 0 0 1 1 1 0 1 1 0 0 0 0
937 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
938 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1
939 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
940 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
941 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
942 0 1 1 0 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1
943 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0
944 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0
945 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 1
946 0 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0
947 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0
948 0 0 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0
949 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1
950 0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0
951 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 1
952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
953 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1
954 0 0 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1
955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
956 0 0 1 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0
957 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0 0
958 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1
959 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1
960 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
961 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0
962 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
963 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0
964 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0
965 0 0 0 1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0
966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
967 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0
968 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
969 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
970 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0 0
971 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0
972 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0
973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
974 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0
975 0 1 0 0 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 1
976 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0
977 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0
978 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
979 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0
980 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
981 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1
982 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0
983 0 0 1 0 0 0 0 0 1 1 1 0 1 1 0 1 0 0 0 1
984 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
985 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 0 0 1
986 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
987 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 0 0 0 1
988 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
989 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
990 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0
