"ID" "Group" "Item" "RT" "Problem"
124 "Gender_FemaleNL_BE" 12 13 3
123 "Gender_UnknownNL_BE" 12 12 3
122 "Gender_FemaleFR_BE" 12 18 3
121 "Gender_FemaleFR_BE" 12 12 3
120 "Gender_FemaleNL_BE" 12 17 3
119 "Gender_FemaleNL_BE" 12 28 3
118 "Gender_MaleNL_BE" 12 8 3
117 "Gender_MaleNL_BE" 12 11 3
116 "Gender_MaleFR_BE" 12 12 3
115 "Gender_FemaleNL_BE" 12 15 3
114 "Gender_FemaleNL_BE" 12 37 3
113 "Gender_MaleFR_BE" 12 30 3
112 "Gender_MaleNL_BE" 12 18 3
111 "Gender_MaleNL_BE" 12 13 3
110 "Gender_MaleFR_BE" 12 0 3
109 "Gender_MaleNL_BE" 12 14 3
108 "Gender_MaleNL_BE" 12 9 3
107 "Gender_MaleFR_BE" 12 19 3
106 "Gender_FemaleNL_BE" 12 44 3
105 "Gender_FemaleNL_BE" 12 14 3
104 "Gender_MaleFR_BE" 12 9 3
103 "Gender_MaleNL_BE" 12 23 3
102 "Gender_MaleNL_BE" 12 71 3
101 "Gender_MaleNL_BE" 12 35 3
100 "Gender_FemaleNL_BE" 12 16 3
99 "Gender_MaleFR_BE" 12 10 3
98 "Gender_MaleFR_BE" 12 8 3
97 "Gender_MaleNL_BE" 12 6 3
96 "Gender_MaleFR_BE" 12 11 3
95 "Gender_MaleFR_BE" 12 8 3
94 "Gender_FemaleNL_BE" 12 30 3
93 "Gender_MaleNL_BE" 12 23 3
92 "Gender_FemaleNL_BE" 12 19 3
91 "Gender_MaleFR_BE" 12 16 3
90 "Gender_UnknownFR_BE" 12 14 3
89 "Gender_MaleNL_BE" 12 73 3
88 "Gender_MaleNL_BE" 12 9 3
87 "Gender_MaleFR_BE" 12 18 3
86 "Gender_UnknownNL_BE" 12 7 3
85 "Gender_FemaleNL_BE" 12 6 3
84 "Gender_FemaleNL_BE" 12 22 3
83 "Gender_MaleNL_BE" 12 22 3
82 "Gender_MaleNL_BE" 12 9 3
81 "Gender_FemaleFR_BE" 12 12 3
80 "Gender_MaleNL_BE" 12 13 3
79 "Gender_MaleNL_BE" 12 19 3
78 "Gender_MaleNL_BE" 12 10 3
77 "Gender_MaleNL_BE" 12 17 3
76 "Gender_MaleNL_BE" 12 58 3
75 "Gender_MaleNL_BE" 12 49 3
74 "Gender_MaleNL_BE" 12 21 3
73 "Gender_MaleNL_BE" 12 16 3
72 "Gender_MaleNL_BE" 12 13 3
71 "Gender_MaleNL_BE" 12 24 3
70 "Gender_MaleNL_BE" 12 9 3
69 "Gender_MaleNL_BE" 12 17 3
68 "Gender_MaleNL_BE" 12 35 3
67 "Gender_UnknownNL_BE" 12 16 3
66 "Gender_MaleNL_BE" 12 9 3
65 "Gender_MaleFR_BE" 12 15 3
64 "Gender_MaleFR_BE" 12 12 3
63 "Gender_MaleNL_BE" 12 11 3
62 "Gender_MaleNL_BE" 12 12 3
61 "Gender_FemaleNL_BE" 12 8 3
60 "Gender_MaleNL_BE" 12 7 3
59 "Gender_UnknownNL_BE" 12 10 3
58 "Gender_MaleNL_BE" 12 7 3
57 "Gender_FemaleNL_BE" 12 12 3
56 "Gender_MaleFR_BE" 12 37 3
55 "Gender_FemaleFR_BE" 12 36 3
54 "Gender_UnknownNL_BE" 12 25 3
53 "Gender_FemaleNL_BE" 12 11 3
52 "Gender_MaleNL_BE" 12 14 3
51 "Gender_MaleNL_BE" 12 28 3
50 "Gender_MaleNL_BE" 12 17 3
49 "Gender_MaleNL_BE" 12 18 3
48 "Gender_UnknownNL_BE" 12 10 3
47 "Gender_MaleNL_BE" 12 9 3
46 "Gender_MaleNL_BE" 12 20 3
45 "Gender_FemaleNL_BE" 12 6 3
44 "Gender_FemaleNL_BE" 12 155 3
43 "Gender_MaleNL_BE" 12 12 3
42 "Gender_MaleNL_BE" 12 7 3
41 "Gender_MaleFR_BE" 12 12 3
40 "Gender_MaleNL_BE" 12 11 3
39 "Gender_MaleNL_BE" 12 14 3
38 "Gender_MaleNL_BE" 12 32 3
37 "Gender_MaleNL_BE" 12 12 3
36 "Gender_MaleNL_BE" 12 30 3
35 "Gender_MaleNL_BE" 12 73 3
34 "Gender_MaleNL_BE" 12 12 3
33 "Gender_MaleNL_BE" 12 11 3
32 "Gender_FemaleNL_BE" 12 10 3
31 "Gender_MaleNL_BE" 12 32 3
30 "Gender_MaleNL_BE" 12 10 3
29 "Gender_MaleFR_BE" 12 14 3
28 "Gender_FemaleNL_BE" 12 64 3
27 "Gender_MaleNL_BE" 12 15 3
26 "Gender_MaleFR_BE" 12 11 3
25 "Gender_FemaleNL_BE" 12 26 3
24 "Gender_FemaleFR_BE" 12 8 3
23 "Gender_MaleFR_BE" 12 19 3
22 "Gender_MaleFR_BE" 12 34 3
21 "Gender_MaleNL_BE" 12 8 3
20 "Gender_MaleNL_BE" 12 7 3
19 "Gender_MaleNL_BE" 12 19 3
18 "Gender_MaleFR_BE" 12 10 3
17 "Gender_MaleNL_BE" 12 30 3
16 "Gender_FemaleNL_BE" 12 10 3
15 "Gender_MaleNL_BE" 12 0 3
14 "Gender_MaleNL_BE" 12 10 3
13 "Gender_FemaleFR_BE" 12 33 3
12 "Gender_FemaleNL_BE" 12 30 3
11 "Gender_UnknownNL_BE" 12 12 3
10 "Gender_MaleNL_BE" 12 32 3
9 "Gender_MaleNL_BE" 12 35 3
8 "Gender_UnknownNL_BE" 12 12 3
7 "Gender_FemaleFR_BE" 12 8 3
6 "Gender_MaleFR_BE" 12 33 3
5 "Gender_MaleNL_BE" 12 14 3
4 "Gender_MaleNL_BE" 12 7 3
3 "Gender_FemaleFR_BE" 12 39 3
2 "Gender_FemaleFR_BE" 12 93 3
1 "Gender_MaleFR_BE" 12 13 3
500 "Gender_FemaleFR_BE" 13 0 4
499 "Gender_FemaleNL_BE" 13 0 4
498 "Gender_MaleFR_BE" 13 66 4
497 "Gender_UnknownNL_BE" 13 79 4
496 "Gender_MaleNL_BE" 13 0 4
495 "Gender_MaleFR_BE" 13 0 4
494 "Gender_MaleNL_BE" 13 0 4
493 "Gender_MaleFR_BE" 13 0 4
492 "Gender_MaleFR_BE" 13 0 4
491 "Gender_MaleFR_BE" 13 0 4
490 "Gender_UnknownNL_BE" 13 0 4
489 "Gender_MaleFR_BE" 13 111 4
488 "Gender_FemaleFR_BE" 13 69 4
487 "Gender_FemaleNL_BE" 13 0 4
486 "Gender_FemaleNL_BE" 13 62 4
485 "Gender_MaleNL_BE" 13 0 4
484 "Gender_MaleNL_BE" 13 0 4
483 "Gender_MaleNL_BE" 13 0 4
482 "Gender_MaleFR_BE" 13 0 4
481 "Gender_MaleFR_BE" 13 0 4
480 "Gender_MaleNL_BE" 13 72 4
479 "Gender_MaleNL_BE" 13 0 4
478 "Gender_MaleNL_BE" 13 0 4
477 "Gender_UnknownNL_BE" 13 0 4
476 "Gender_MaleFR_BE" 13 0 4
475 "Gender_MaleFR_BE" 13 0 4
474 "Gender_FemaleNL_BE" 13 88 4
473 "Gender_FemaleFR_BE" 13 87 4
472 "Gender_MaleNL_BE" 13 33 4
469 "Gender_MaleFR_BE" 13 0 4
468 "Gender_MaleFR_BE" 13 0 4
467 "Gender_MaleFR_BE" 13 0 4
466 "Gender_MaleFR_BE" 13 0 4
465 "Gender_MaleFR_BE" 13 0 4
464 "Gender_MaleFR_BE" 13 0 4
463 "Gender_FemaleFR_BE" 13 0 4
462 "Gender_FemaleNL_BE" 13 0 4
461 "Gender_MaleFR_BE" 13 0 4
460 "Gender_FemaleNL_BE" 13 50 4
459 "Gender_UnknownNL_BE" 13 0 4
458 "Gender_MaleNL_BE" 13 0 4
457 "Gender_MaleFR_BE" 13 70 4
456 "Gender_MaleNL_BE" 13 117 4
455 "Gender_FemaleFR_BE" 13 0 4
454 "Gender_MaleNL_BE" 13 37 4
453 "Gender_MaleFR_BE" 13 65 4
452 "Gender_MaleNL_BE" 13 0 4
451 "Gender_MaleNL_BE" 13 0 4
450 "Gender_FemaleFR_BE" 13 66 4
449 "Gender_FemaleFR_BE" 13 101 4
448 "Gender_MaleNL_BE" 13 0 4
447 "Gender_MaleFR_BE" 13 0 4
446 "Gender_FemaleNL_BE" 13 0 4
445 "Gender_MaleNL_BE" 13 125 4
444 "Gender_MaleFR_BE" 13 63 4
443 "Gender_FemaleNL_BE" 13 89 4
442 "Gender_MaleFR_BE" 13 99 4
441 "Gender_MaleFR_BE" 13 66 4
440 "Gender_MaleFR_BE" 13 0 4
439 "Gender_MaleFR_BE" 13 0 4
438 "Gender_MaleFR_BE" 13 8 4
437 "Gender_MaleFR_BE" 13 64 4
436 "Gender_FemaleFR_BE" 13 0 4
435 "Gender_UnknownNL_BE" 13 0 4
434 "Gender_MaleNL_BE" 13 5 4
433 "Gender_FemaleNL_BE" 13 60 4
432 "Gender_MaleFR_BE" 13 0 4
431 "Gender_MaleNL_BE" 13 0 4
430 "Gender_MaleNL_BE" 13 0 4
429 "Gender_MaleNL_BE" 13 0 4
428 "Gender_MaleNL_BE" 13 72 4
427 "Gender_MaleFR_BE" 13 64 4
426 "Gender_MaleNL_BE" 13 0 4
425 "Gender_MaleNL_BE" 13 73 4
424 "Gender_FemaleFR_BE" 13 37 4
423 "Gender_FemaleNL_BE" 13 48 4
422 "Gender_MaleFR_BE" 13 53 4
421 "Gender_MaleNL_BE" 13 117 4
420 "Gender_MaleFR_BE" 13 39 4
419 "Gender_MaleFR_BE" 13 31 4
418 "Gender_MaleFR_BE" 13 39 4
417 "Gender_MaleFR_BE" 13 6 4
416 "Gender_MaleFR_BE" 13 73 4
415 "Gender_MaleFR_BE" 13 0 4
414 "Gender_MaleFR_BE" 13 59 4
413 "Gender_FemaleFR_BE" 13 69 4
412 "Gender_FemaleFR_BE" 13 0 4
411 "Gender_FemaleFR_BE" 13 71 4
410 "Gender_MaleNL_BE" 13 123 4
409 "Gender_FemaleNL_BE" 13 0 4
408 "Gender_FemaleFR_BE" 13 0 4
407 "Gender_FemaleNL_BE" 13 0 4
406 "Gender_MaleNL_BE" 13 0 4
405 "Gender_MaleFR_BE" 13 0 4
404 "Gender_FemaleNL_BE" 13 0 4
403 "Gender_MaleFR_BE" 13 0 4
402 "Gender_MaleNL_BE" 13 0 4
501 "Gender_MaleNL_BE" 13 0 4
400 "Gender_FemaleFR_BE" 13 0 4
399 "Gender_MaleFR_BE" 13 70 4
398 "Gender_FemaleFR_BE" 13 0 4
397 "Gender_MaleNL_BE" 13 35 4
396 "Gender_FemaleFR_BE" 13 97 4
395 "Gender_MaleNL_BE" 13 0 4
394 "Gender_FemaleFR_BE" 13 0 4
393 "Gender_UnknownNL_BE" 13 44 4
392 "Gender_MaleNL_BE" 13 0 4
391 "Gender_MaleNL_BE" 13 10 4
390 "Gender_MaleNL_BE" 13 0 4
389 "Gender_FemaleNL_BE" 13 0 4
388 "Gender_UnknownNL_BE" 13 0 4
387 "Gender_FemaleNL_BE" 13 69 4
386 "Gender_MaleNL_BE" 13 79 4
385 "Gender_MaleNL_BE" 13 0 4
384 "Gender_MaleNL_BE" 13 0 4
383 "Gender_MaleNL_BE" 13 0 4
382 "Gender_UnknownNL_BE" 13 52 4
381 "Gender_MaleNL_BE" 13 63 4
380 "Gender_MaleFR_BE" 13 0 4
379 "Gender_MaleNL_BE" 13 0 4
378 "Gender_FemaleFR_BE" 13 0 4
377 "Gender_MaleNL_BE" 13 75 4
376 "Gender_MaleNL_BE" 13 0 4
375 "Gender_MaleNL_BE" 13 0 4
374 "Gender_MaleNL_BE" 13 0 4
373 "Gender_MaleNL_BE" 13 66 4
372 "Gender_MaleNL_BE" 13 43 4
371 "Gender_MaleNL_BE" 13 0 4
370 "Gender_MaleNL_BE" 13 0 4
369 "Gender_MaleNL_BE" 13 125 4
368 "Gender_FemaleNL_BE" 13 18 4
367 "Gender_FemaleNL_BE" 13 71 4
366 "Gender_MaleFR_BE" 13 70 4
365 "Gender_MaleNL_BE" 13 87 4
364 "Gender_MaleFR_BE" 13 103 4
363 "Gender_MaleNL_BE" 13 75 4
362 "Gender_FemaleNL_BE" 13 63 4
361 "Gender_FemaleNL_BE" 13 95 4
360 "Gender_FemaleNL_BE" 13 0 4
359 "Gender_FemaleFR_BE" 13 0 4
358 "Gender_MaleFR_BE" 13 0 4
357 "Gender_FemaleFR_BE" 13 0 4
356 "Gender_MaleNL_BE" 13 0 4
355 "Gender_MaleNL_BE" 13 76 4
354 "Gender_FemaleFR_BE" 13 55 4
353 "Gender_MaleNL_BE" 13 50 4
352 "Gender_MaleNL_BE" 13 164 4
351 "Gender_MaleNL_BE" 13 0 4
350 "Gender_MaleFR_BE" 13 0 4
349 "Gender_MaleNL_BE" 13 34 4
348 "Gender_FemaleFR_BE" 13 100 4
347 "Gender_MaleNL_BE" 13 0 4
346 "Gender_FemaleFR_BE" 13 0 4
345 "Gender_MaleNL_BE" 13 0 4
344 "Gender_MaleNL_BE" 13 51 4
343 "Gender_MaleFR_BE" 13 0 4
342 "Gender_MaleNL_BE" 13 0 4
341 "Gender_MaleNL_BE" 13 61 4
340 "Gender_MaleNL_BE" 13 91 4
339 "Gender_MaleNL_BE" 13 0 4
338 "Gender_FemaleNL_BE" 13 62 4
337 "Gender_FemaleNL_BE" 13 114 4
336 "Gender_FemaleFR_BE" 13 65 4
335 "Gender_UnknownNL_BE" 13 0 4
334 "Gender_UnknownNL_BE" 13 68 4
333 "Gender_MaleFR_BE" 13 16 4
332 "Gender_FemaleNL_BE" 13 0 4
331 "Gender_FemaleFR_BE" 13 0 4
330 "Gender_FemaleNL_BE" 13 55 4
329 "Gender_FemaleFR_BE" 13 0 4
328 "Gender_MaleFR_BE" 13 0 4
327 "Gender_MaleFR_BE" 13 0 4
326 "Gender_MaleFR_BE" 13 28 4
325 "Gender_MaleFR_BE" 13 63 4
324 "Gender_MaleFR_BE" 13 64 4
323 "Gender_MaleFR_BE" 13 0 4
322 "Gender_MaleFR_BE" 13 6 4
321 "Gender_FemaleNL_BE" 13 0 4
320 "Gender_UnknownNL_BE" 13 0 4
319 "Gender_MaleFR_BE" 13 1 4
318 "Gender_MaleFR_BE" 13 0 4
317 "Gender_MaleNL_BE" 13 45 4
316 "Gender_MaleNL_BE" 13 113 4
315 "Gender_FemaleFR_BE" 13 0 4
314 "Gender_MaleNL_BE" 13 94 4
313 "Gender_FemaleNL_BE" 13 52 4
312 "Gender_MaleNL_BE" 13 81 4
311 "Gender_FemaleFR_BE" 13 0 4
310 "Gender_MaleNL_BE" 13 95 4
309 "Gender_MaleNL_BE" 13 56 4
308 "Gender_FemaleNL_BE" 13 0 4
307 "Gender_MaleNL_BE" 13 6 4
306 "Gender_FemaleNL_BE" 13 61 4
305 "Gender_FemaleNL_BE" 13 0 4
304 "Gender_FemaleNL_BE" 13 0 4
303 "Gender_FemaleFR_BE" 13 120 4
302 "Gender_UnknownNL_BE" 13 0 4
301 "Gender_MaleNL_BE" 13 64 4
300 "Gender_MaleFR_BE" 13 69 4
299 "Gender_MaleNL_BE" 13 0 4
298 "Gender_MaleNL_BE" 13 129 4
297 "Gender_MaleNL_BE" 13 45 4
296 "Gender_FemaleNL_BE" 13 57 4
295 "Gender_MaleFR_BE" 13 90 4
294 "Gender_MaleFR_BE" 13 0 4
293 "Gender_MaleFR_BE" 13 61 4
292 "Gender_MaleNL_BE" 13 124 4
291 "Gender_FemaleFR_BE" 13 0 4
290 "Gender_MaleNL_BE" 13 0 4
289 "Gender_MaleFR_BE" 13 82 4
288 "Gender_MaleNL_BE" 13 0 4
287 "Gender_FemaleNL_BE" 13 45 4
286 "Gender_FemaleNL_BE" 13 108 4
285 "Gender_FemaleNL_BE" 13 0 4
284 "Gender_MaleNL_BE" 13 0 4
283 "Gender_FemaleFR_BE" 13 0 4
282 "Gender_FemaleNL_BE" 13 134 4
281 "Gender_MaleNL_BE" 13 0 4
280 "Gender_FemaleNL_BE" 13 96 4
279 "Gender_MaleFR_BE" 13 0 4
278 "Gender_MaleFR_BE" 13 86 4
277 "Gender_MaleNL_BE" 13 0 4
276 "Gender_MaleNL_BE" 13 33 4
275 "Gender_FemaleNL_BE" 13 2 4
274 "Gender_MaleFR_BE" 13 7 4
273 "Gender_MaleFR_BE" 13 0 4
272 "Gender_MaleFR_BE" 13 0 4
271 "Gender_MaleNL_BE" 13 0 4
270 "Gender_MaleFR_BE" 13 0 4
269 "Gender_MaleFR_BE" 13 100 4
268 "Gender_MaleNL_BE" 13 0 4
267 "Gender_MaleFR_BE" 13 0 4
266 "Gender_MaleNL_BE" 13 42 4
265 "Gender_FemaleNL_BE" 13 29 4
264 "Gender_FemaleNL_BE" 13 0 4
263 "Gender_MaleNL_BE" 13 0 4
262 "Gender_MaleFR_BE" 13 55 4
261 "Gender_MaleNL_BE" 13 124 4
260 "Gender_FemaleNL_BE" 13 0 4
259 "Gender_MaleFR_BE" 13 0 4
258 "Gender_MaleNL_BE" 13 84 4
257 "Gender_MaleNL_BE" 13 83 4
256 "Gender_MaleNL_BE" 13 0 4
255 "Gender_UnknownNL_BE" 13 104 4
254 "Gender_MaleNL_BE" 13 26 4
253 "Gender_FemaleNL_BE" 13 38 4
252 "Gender_MaleNL_BE" 13 20 4
251 "Gender_UnknownNL_BE" 13 59 4
250 "Gender_UnknownNL_BE" 13 64 4
249 "Gender_MaleNL_BE" 13 0 4
248 "Gender_FemaleNL_BE" 13 0 4
247 "Gender_FemaleNL_BE" 13 176 4
246 "Gender_MaleNL_BE" 13 0 4
245 "Gender_MaleFR_BE" 13 51 4
244 "Gender_MaleNL_BE" 13 0 4
243 "Gender_FemaleNL_BE" 13 0 4
242 "Gender_MaleNL_BE" 13 85 4
241 "Gender_MaleNL_BE" 13 0 4
240 "Gender_MaleFR_BE" 13 6 4
239 "Gender_FemaleNL_BE" 13 55 4
238 "Gender_MaleNL_BE" 13 0 4
237 "Gender_MaleNL_BE" 13 0 4
236 "Gender_FemaleNL_BE" 13 0 4
235 "Gender_MaleNL_BE" 13 0 4
234 "Gender_FemaleNL_BE" 13 0 4
233 "Gender_MaleNL_BE" 13 0 4
232 "Gender_MaleFR_BE" 13 88 4
231 "Gender_FemaleFR_BE" 13 0 4
230 "Gender_FemaleNL_BE" 13 58 4
229 "Gender_FemaleNL_BE" 13 0 4
228 "Gender_MaleNL_BE" 13 77 4
227 "Gender_FemaleNL_BE" 13 23 4
226 "Gender_MaleNL_BE" 13 0 4
225 "Gender_MaleFR_BE" 13 0 4
224 "Gender_FemaleFR_BE" 13 0 4
223 "Gender_FemaleFR_BE" 13 0 4
222 "Gender_FemaleNL_BE" 13 0 4
221 "Gender_MaleNL_BE" 13 3 4
220 "Gender_MaleFR_BE" 13 67 4
219 "Gender_MaleNL_BE" 13 0 4
218 "Gender_FemaleFR_BE" 13 0 4
217 "Gender_FemaleFR_BE" 13 42 4
216 "Gender_MaleFR_BE" 13 61 4
215 "Gender_MaleNL_BE" 13 59 4
214 "Gender_MaleNL_BE" 13 29 4
213 "Gender_MaleNL_BE" 13 71 4
212 "Gender_MaleNL_BE" 13 60 4
211 "Gender_MaleFR_BE" 13 0 4
210 "Gender_FemaleFR_BE" 13 0 4
209 "Gender_FemaleFR_BE" 13 36 4
208 "Gender_FemaleNL_BE" 13 0 4
207 "Gender_MaleFR_BE" 13 0 4
206 "Gender_MaleNL_BE" 13 0 4
205 "Gender_MaleNL_BE" 13 71 4
204 "Gender_MaleFR_BE" 13 0 4
203 "Gender_UnknownNL_BE" 13 0 4
202 "Gender_MaleFR_BE" 13 74 4
201 "Gender_MaleNL_BE" 13 81 4
200 "Gender_FemaleFR_BE" 13 0 4
199 "Gender_MaleNL_BE" 13 99 4
198 "Gender_UnknownNL_BE" 13 65 4
197 "Gender_FemaleNL_BE" 13 98 4
196 "Gender_MaleFR_BE" 13 0 4
195 "Gender_UnknownNL_BE" 13 55 4
194 "Gender_MaleNL_BE" 13 33 4
193 "Gender_MaleNL_BE" 13 0 4
192 "Gender_FemaleNL_BE" 13 61 4
191 "Gender_FemaleNL_BE" 13 65 4
190 "Gender_MaleFR_BE" 13 82 4
189 "Gender_MaleNL_BE" 13 0 4
188 "Gender_FemaleNL_BE" 13 56 4
187 "Gender_MaleFR_BE" 13 58 4
186 "Gender_MaleFR_BE" 13 0 4
185 "Gender_UnknownNL_BE" 13 65 4
184 "Gender_MaleNL_BE" 13 35 4
183 "Gender_MaleNL_BE" 13 88 4
182 "Gender_MaleNL_BE" 13 115 4
181 "Gender_MaleFR_BE" 13 86 4
180 "Gender_MaleNL_BE" 13 114 4
179 "Gender_MaleFR_BE" 13 0 4
178 "Gender_UnknownFR_BE" 13 0 4
177 "Gender_MaleNL_BE" 13 0 4
176 "Gender_MaleNL_BE" 13 57 4
175 "Gender_MaleNL_BE" 13 76 4
174 "Gender_FemaleNL_BE" 13 88 4
173 "Gender_MaleNL_BE" 13 85 4
172 "Gender_MaleFR_BE" 13 56 4
171 "Gender_MaleNL_BE" 13 0 4
170 "Gender_MaleNL_BE" 13 0 4
169 "Gender_MaleNL_BE" 13 20 4
168 "Gender_MaleNL_BE" 13 0 4
167 "Gender_MaleNL_BE" 13 0 4
166 "Gender_MaleNL_BE" 13 0 4
165 "Gender_FemaleNL_BE" 13 0 4
164 "Gender_FemaleNL_BE" 13 0 4
163 "Gender_MaleNL_BE" 13 5 4
162 "Gender_FemaleNL_BE" 13 116 4
161 "Gender_UnknownNL_BE" 13 0 4
160 "Gender_MaleFR_BE" 13 63 4
159 "Gender_MaleFR_BE" 13 36 4
158 "Gender_MaleFR_BE" 13 44 4
157 "Gender_MaleFR_BE" 13 0 4
156 "Gender_MaleFR_BE" 13 0 4
155 "Gender_FemaleNL_BE" 13 72 4
154 "Gender_FemaleNL_BE" 13 20 4
153 "Gender_MaleNL_BE" 13 66 4
152 "Gender_MaleNL_BE" 13 0 4
151 "Gender_FemaleFR_BE" 13 0 4
150 "Gender_MaleNL_BE" 13 77 4
149 "Gender_FemaleNL_BE" 13 0 4
148 "Gender_FemaleNL_BE" 13 0 4
147 "Gender_MaleNL_BE" 13 0 4
146 "Gender_MaleNL_BE" 13 0 4
145 "Gender_MaleNL_BE" 13 0 4
144 "Gender_FemaleFR_BE" 13 0 4
143 "Gender_MaleFR_BE" 13 0 4
142 "Gender_MaleNL_BE" 13 32 4
141 "Gender_MaleNL_BE" 13 47 4
140 "Gender_UnknownNL_BE" 13 0 4
139 "Gender_MaleNL_BE" 13 0 4
138 "Gender_FemaleNL_BE" 13 0 4
137 "Gender_MaleNL_BE" 13 80 4
136 "Gender_FemaleFR_BE" 13 54 4
135 "Gender_MaleFR_BE" 13 0 4
134 "Gender_MaleNL_BE" 13 0 4
133 "Gender_MaleNL_BE" 13 28 4
132 "Gender_MaleNL_BE" 13 87 4
131 "Gender_MaleNL_BE" 13 0 4
130 "Gender_FemaleFR_BE" 13 70 4
129 "Gender_FemaleFR_BE" 13 0 4
128 "Gender_MaleNL_BE" 13 0 4
127 "Gender_MaleFR_BE" 13 62 4
126 "Gender_MaleFR_BE" 13 91 4
125 "Gender_UnknownFR_BE" 13 0 4
124 "Gender_FemaleNL_BE" 13 0 4
123 "Gender_UnknownNL_BE" 13 83 4
122 "Gender_FemaleFR_BE" 13 0 4
121 "Gender_FemaleFR_BE" 13 81 4
120 "Gender_FemaleNL_BE" 13 0 4
119 "Gender_FemaleNL_BE" 13 8 4
118 "Gender_MaleNL_BE" 13 189 4
117 "Gender_MaleNL_BE" 13 0 4
116 "Gender_MaleFR_BE" 13 72 4
115 "Gender_FemaleNL_BE" 13 0 4
114 "Gender_FemaleNL_BE" 13 0 4
113 "Gender_MaleFR_BE" 13 0 4
112 "Gender_MaleNL_BE" 13 0 4
111 "Gender_MaleNL_BE" 13 65 4
110 "Gender_MaleFR_BE" 13 0 4
109 "Gender_MaleNL_BE" 13 0 4
108 "Gender_MaleNL_BE" 13 62 4
107 "Gender_MaleFR_BE" 13 0 4
106 "Gender_FemaleNL_BE" 13 0 4
105 "Gender_FemaleNL_BE" 13 52 4
104 "Gender_MaleFR_BE" 13 78 4
103 "Gender_MaleNL_BE" 13 0 4
102 "Gender_MaleNL_BE" 13 0 4
101 "Gender_MaleNL_BE" 13 0 4
100 "Gender_FemaleNL_BE" 13 0 4
99 "Gender_MaleFR_BE" 13 49 4
98 "Gender_MaleFR_BE" 13 31 4
97 "Gender_MaleNL_BE" 13 64 4
96 "Gender_MaleFR_BE" 13 75 4
95 "Gender_MaleFR_BE" 13 0 4
94 "Gender_FemaleNL_BE" 13 0 4
93 "Gender_MaleNL_BE" 13 95 4
92 "Gender_FemaleNL_BE" 13 63 4
91 "Gender_MaleFR_BE" 13 3 4
90 "Gender_UnknownFR_BE" 13 74 4
89 "Gender_MaleNL_BE" 13 0 4
88 "Gender_MaleNL_BE" 13 257 4
87 "Gender_MaleFR_BE" 13 0 4
86 "Gender_UnknownNL_BE" 13 104 4
85 "Gender_FemaleNL_BE" 13 0 4
84 "Gender_FemaleNL_BE" 13 0 4
83 "Gender_MaleNL_BE" 13 0 4
82 "Gender_MaleNL_BE" 13 0 4
81 "Gender_FemaleFR_BE" 13 0 4
80 "Gender_MaleNL_BE" 13 0 4
79 "Gender_MaleNL_BE" 13 0 4
78 "Gender_MaleNL_BE" 13 0 4
77 "Gender_MaleNL_BE" 13 56 4
76 "Gender_MaleNL_BE" 13 0 4
75 "Gender_MaleNL_BE" 13 0 4
74 "Gender_MaleNL_BE" 13 47 4
73 "Gender_MaleNL_BE" 13 31 4
72 "Gender_MaleNL_BE" 13 0 4
71 "Gender_MaleNL_BE" 13 128 4
70 "Gender_MaleNL_BE" 13 67 4
69 "Gender_MaleNL_BE" 13 90 4
68 "Gender_MaleNL_BE" 13 0 4
67 "Gender_UnknownNL_BE" 13 3 4
66 "Gender_MaleNL_BE" 13 50 4
65 "Gender_MaleFR_BE" 13 60 4
64 "Gender_MaleFR_BE" 13 45 4
63 "Gender_MaleNL_BE" 13 123 4
62 "Gender_MaleNL_BE" 13 68 4
61 "Gender_FemaleNL_BE" 13 76 4
60 "Gender_MaleNL_BE" 13 0 4
59 "Gender_UnknownNL_BE" 13 60 4
58 "Gender_MaleNL_BE" 13 88 4
57 "Gender_FemaleNL_BE" 13 124 4
56 "Gender_MaleFR_BE" 13 0 4
55 "Gender_FemaleFR_BE" 13 0 4
54 "Gender_UnknownNL_BE" 13 0 4
53 "Gender_FemaleNL_BE" 13 0 4
52 "Gender_MaleNL_BE" 13 145 4
51 "Gender_MaleNL_BE" 13 0 4
50 "Gender_MaleNL_BE" 13 4 4
49 "Gender_MaleNL_BE" 13 98 4
48 "Gender_UnknownNL_BE" 13 0 4
47 "Gender_MaleNL_BE" 13 0 4
46 "Gender_MaleNL_BE" 13 0 4
45 "Gender_FemaleNL_BE" 13 85 4
44 "Gender_FemaleNL_BE" 13 0 4
43 "Gender_MaleNL_BE" 13 93 4
42 "Gender_MaleNL_BE" 13 74 4
41 "Gender_MaleFR_BE" 13 89 4
40 "Gender_MaleNL_BE" 13 84 4
39 "Gender_MaleNL_BE" 13 59 4
38 "Gender_MaleNL_BE" 13 0 4
37 "Gender_MaleNL_BE" 13 0 4
36 "Gender_MaleNL_BE" 13 0 4
35 "Gender_MaleNL_BE" 13 0 4
34 "Gender_MaleNL_BE" 13 102 4
33 "Gender_MaleNL_BE" 13 74 4
32 "Gender_FemaleNL_BE" 13 137 4
31 "Gender_MaleNL_BE" 13 0 4
30 "Gender_MaleNL_BE" 13 121 4
29 "Gender_MaleFR_BE" 13 0 4
28 "Gender_FemaleNL_BE" 13 0 4
27 "Gender_MaleNL_BE" 13 39 4
26 "Gender_MaleFR_BE" 13 89 4
25 "Gender_FemaleNL_BE" 13 0 4
